话题链接,楼主ID,话题 内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4750637902336980,7300690586,你好 亚运 探访 杭州亚运会 棒垒球 场馆 设计 处处 体现 绍兴 气质 杭州亚运会 临近 承办 相关 赛事 的 场馆 建立 得 怎么 样 了 3月 23日 下午 天目 新闻记者 来 到位 于 浙江 绍兴 的 杭州亚运会 棒垒球 场馆 届时 杭州亚运会 棒垒球 比赛 将 在 这里 产生 两 枚 金牌 据 介绍 棒垒球 体育 文化 中心 项目 总 投资 约 18亿 元 总 建筑 面积 约 16万 平方米 共 分为 A E 两 个 地块A 地块 用 地 面积 181 亩 主要 建设 一 座 棒球 主场 一 座 棒球 副场 集训 中心 和 体能 训练馆 地上 建筑 面积 98万 平方米 地下 建筑 面积 56万 平方米E 地块 用 地 面积 64 亩 主要 建设 亚运 垒球 赛场 包括 一 座 垒球 主场 和 一 座 垒球 副 场地 上 建筑 面积 7300 平方米 详情 网页链 接 天目 新闻 的 微博 视频,潮视频,m,true,3,50,29849,416,77万,0,2022/03/24,20:10:01,3,1,1
https://m.weibo.cn/detail/4750679845376671,6062027027,杭州亚运会 给 小 宝贝 一 人 一个 亚运会 小 可爱 送 自己 两 件 t 想 趁着 亚运会 可以 找到 穿情 侣装 的 那个 人所以 衣服 到 了 你 开始 出发 了 吗 杭州,52赫兹的星星,f,false,-1,0,6404,107,262,9,2022/03/24,22:56:41,0,0,0
https://m.weibo.cn/detail/4750677265356496,6062027027,我 来 支持 杭州亚运会 啦 想 遇见 亚运会 遇见 你 杭州亚运会 杭州 2022年 亚运会 杭州,52赫兹的星星,f,false,-1,0,6404,107,262,9,2022/03/24,22:46:26,0,0,0
https://m.weibo.cn/detail/4750829989660401,7604247638,杭州亚运会 跳水 和 游泳 比赛 在 同一场馆 泳池 水 处理 系统 太 高级 可以 一 年 不 换 水 美丽 杭州 迎 亚运 娱圈 咸鱼 的 微博 视频,娱圈咸鱼,f,true,0,0,65566,73,1.8万,0,2022/03/25,08:53:18,0,1,0
https://m.weibo.cn/detail/4750841829393480,2286092114,正直 播 记者 探营化 蝶双馆 杭州 奥体 中心 体育馆 和 游泳馆 是 世界 上 最 大 的 两 馆 连 接体 非线性 造型 又 被 称为化 蝶双馆 杭州亚运会 期间 这里 将 承办 篮球 游泳 跳水 等 4 项 比赛 许多 炫酷 的 黑 科技 首次 亮相 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频 正直 播 记者 探营化 蝶双馆,中国蓝新闻,m,true,3,0,45184,2800,470.9万,35,2022/03/25,09:40:21,7,5,6
https://m.weibo.cn/detail/4750860216700196,2571217862,如何 评 价 kk Oma 担任 亚运会 主教练 ______ kk Oma 担任 亚运会 教练 杭州亚运会,超凡电竞Pro,f,true,0,1,125474,826,414.4万,47,2022/03/25,10:53:25,1,27,94
https://m.weibo.cn/detail/4750856841071151,1036713140,当 好 东道主 喜迎 亚运会 黄龙 体育 中心 华丽 归 来 1000 米 长空 中 跑道 锚固 草坪 杭州 网 记者 带 你 揭 秘牛 视频 的 微博 视频 作为 杭州亚运会 办赛 任务 最 重 竞赛 项目 最 多 组织 运行 最 复杂 的 场馆 之一 浙江 黄龙 体育 中心的 改造 接近 尾期 3月 24日 杭州网 记者 走 进 黄龙 体育 中心 体育场 提前 感受 亚运 氛围 了 解 改造 后 的 最新 样貌 杭州 新 天堂 网页链 接,杭州网,f,true,3,50,181441,506,200.3万,48,2022/03/25,10:40:00,0,0,0
https://m.weibo.cn/detail/4750856085834538,2286092114,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频 正直 播 记者 探营 萧山 体育 中心,中国蓝新闻,m,true,3,0,45184,2800,470.9万,35,2022/03/25,10:37:00,3,2,17
https://m.weibo.cn/detail/4750853351934957,2571217862,kk Oma 担任 亚运会 教练 韩媒 记者 kk Oma 将 担任 杭州亚运会 韩国队 教练 杭州亚运会 英雄 联盟,超凡电竞Pro,f,true,0,1,125474,826,414.4万,47,2022/03/25,10:26:08,7,23,78
https://m.weibo.cn/detail/4750868405293303,7724558924,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,山海故事汇,f,true,3,50,32918,13,6.1万,0,2022/03/25,11:25:57,0,0,0
https://m.weibo.cn/detail/4750868404768663,7735518675,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,海浪视频,f,true,3,0,22030,23,5.6万,0,2022/03/25,11:25:57,0,0,0
https://m.weibo.cn/detail/4750868404767990,7456853091,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,漫点视频,f,true,3,50,34533,35,9.2万,0,2022/03/25,11:25:57,0,0,0
https://m.weibo.cn/detail/4750868403982123,6993390513,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,山海间视频,m,true,3,0,22126,77,1.4万,0,2022/03/25,11:25:57,0,0,0
https://m.weibo.cn/detail/4750868405294436,7639071132,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,篝火视频,m,true,3,50,38449,190,41.9万,0,2022/03/25,11:25:57,0,0,0
https://m.weibo.cn/detail/4750867813110822,7141087529,正直 播 记者 探营 萧山 体育 中心 萧山 体育 中心 是 杭州亚运会 足球 和 举重 两 项 赛事 的 承办 场馆 目前 已经 完成 改造 提升 工程 此次 改造 提升 的 设计 以 钱江潮 为 意境 主要 包含 对 体育场 和 体育馆 进行 结构 内部 装修 外立面 等 工程 的 改造 提升 以及 室内外 管线 绿化 景观 供 配电 系统 泛光 照明 等 工程 的 改造 提升 中国 蓝 新闻记者 带 你 探营 一起 关注 中国 蓝 新闻 的 微博 视频,铁骥视频,m,true,3,0,89493,1631,283.9万,4,2022/03/25,11:23:36,9,3,12
https://m.weibo.cn/detail/4750866910806598,1036713140,当 好 东道主 喜迎 亚运会 杭州 多 个 道路 建设 项目 有 新 进展 随着 杭州亚运会 的 脚步 临近 杭州市 迎亚 运 道路 建设 正 全面 推进 3月 24日 杭州网 记者 从 市 建委 了 解 到 临丁路 杭海路 沈半路 东 新 路 等 各 条 道路 建设 又 迎 来 了 新 的 进展 临丁路 改造 将 进入 全 路段 沥青 摊 铺 施工 4月 中旬 将 基本 建成 杭海路 改造 正 进行 第二 阶段 交改 5月 底 将 全线 建成 沈半路 改造 路段 部分 已 完成 沥青 铺设 预计 5月 底 完 工东 新 路 改造 项目 总体 施工 完成 954月 底 将 全部 完工 按照 计划 杭州 迎 亚运 道路 建设 在 5月 底 前 基本 完工 详网 页链 接,杭州网,f,true,3,50,181441,506,200.3万,48,2022/03/25,11:20:01,0,0,0
https://m.weibo.cn/detail/4750906116279241,5528756156,ℍ𝕒 𝕧𝕖 𝕒𝕟 𝕚𝕔 𝕖𝕕 𝕒𝕪 ࡇ接 下 来 都 要 好 心情 哦 杭州亚运会 志愿者,檀次恋爱sy,f,false,-1,0,576,182,62,9,2022/03/25,13:55:48,0,5,0
https://m.weibo.cn/detail/4750904358340801,6584171416,韩国 决定 不 参加 亚运会 王者 荣耀 项目 韩国 电子 竞技 协会 官宣 了 五 个 参加 亚运会 的 电子 竞技 项目 LOLPUBG手游FIFA炉石 街头 霸王 的 主教练 并 决定 不 参加 另外 三 个 项目 包括 王者 荣耀 亚运版 在 内KPL 杭州亚运会,虎扑王者荣耀,f,true,0,1,53165,709,181.3万,27,2022/03/25,13:48:49,3,49,214
https://m.weibo.cn/detail/4750903691182182,6020516658,杭州 多 个 道路 建设 项目 有 新 进展 随着 杭州亚运会 的 脚步 临近 杭州市 迎亚 运 道路 建设 正 全面 推进 3月 24日 杭州网 记者 从 市 建委 了 解 到 临丁路 杭海路 沈半路 东 新 路 等 各 条 道路 建设 又 迎 来 了 新 的 进展 临丁路 改造 将 进入 全 路段 沥青 摊 铺 施工 4月 中旬 将 基本 建成 杭海路 改造 正 进行 第二 阶段 交改 5月 底 将 全线 建成 沈半路 改造 路段 部分 已 完成 沥青 铺设 预计 5月 底 完 工东 新 路 改造 项目 总体 施工 完成 954月 底 将 全部 完工 按照 计划 杭州 迎 亚运 道路 建设 在 5月 底 前 基本 完工,育见新闻,m,true,3,0,50615,218,139.2万,9,2022/03/25,13:46:09,0,1,0
https://m.weibo.cn/detail/4750899374982061,3080997970,记者 探营 亚运场馆 余杭 杭师大 仓前 校区 杭州亚运会 余杭 发布 的 微博 视频,余杭发布,m,true,1,0,49707,875,13.7万,47,2022/03/25,13:29:01,0,0,0
https://m.weibo.cn/detail/4750894576963563,1787428387,杭州 生活 杭州 清河 坊 夜景 上 新 杭州 清河 坊 历史 文化 特色 街区 南依 吴山北 接 闹市 东 连 中 河西邻 西湖 一直 是 杭州 最 热闹 的 商贸 中心 为 迎接 杭州亚运会 杭州 上 城区 对 清河 坊 亮化 夜景 进行 升级 展示 杭州 底蕴 宋韵 文化 via 中国 蓝 新闻 中国 蓝 新闻 的 微博 视频,杭州同城会,m,false,-1,0,40557,1975,71.3万,48,2022/03/25,13:09:57,0,0,1
https://m.weibo.cn/detail/4750959098205065,2286092114,正直 播丨 记者 探营 临平 体育 中心 2022年 临平 体育 中心 将 承担 亚运会 足球 预赛 排球 预赛 空手道 预决赛 和 杭州亚 残运会 坐式 排球 预决赛 那 么 现场 究竟 如何 中国 蓝 新闻 蓝媒 联盟 临平区 融媒体 中心 记者 带 你 一 探 究竟 杭州亚运会 微博直 播台 中国 蓝 新闻 的 微博 视频 探营 临平 体育 中心,中国蓝新闻,m,true,3,0,45184,2800,470.9万,35,2022/03/25,17:26:20,0,2,5
https://m.weibo.cn/detail/4750958317541120,2286092114,正直 播 记者 探营 杭州 黄龙 体育 中心 黄龙 体育 中心 以 杭州亚运会 为 契机 开启 了 全方位 的 改造 升级 将 分别 承担 杭州亚运会 足球 体操 竞技 体操 艺术 体操 蹦床 及 水球 三 大 类 5 项 比赛 和 杭州亚 残运会 田径 比赛 任务 改造 后 的 黄龙 体育 中心 变成 什 么 样 了 今天 中国 蓝 新闻记者 探访 了 焕然一新 的 黄龙 体育 中心 杭州亚运会 中国 蓝 新闻 的 微博 视频 杭州 黄龙 体育 中心 探营 足球 体操 场馆,中国蓝新闻,m,true,3,0,45184,2800,470.9万,35,2022/03/25,17:23:14,2,0,10
https://m.weibo.cn/detail/4750988965577518,7300690586,乘 飞碟会 剑客 来 华 留学生 推介 杭州亚运会 击剑赛馆 坐落 在 杭州 电子 科技 大学 的 亚运 击剑 比赛馆 外形 很 酷就 像 一个 UFO所以 被 大家 称作 飞碟 体育馆 这里 曾经 是 杭州 电子 科技 大学 下沙 校区 的 篮球馆 历时 3 年 的 翻新 和 改造 曾经 的 篮球馆 摇身一变 成 了 亚运 击剑 比赛馆 该 建筑 占地 面积 14万 平方米 可 容纳 5000 名 观众 在 亚运会 期间 这里 将 产生 12 枚 金牌 最近 杭州 电子 科技 大学 的 在 华 留学生 推荐 起本 学校 的 体育馆 他们 用 自己 家 乡 的 语言 把 杭州 亚运 的 精神 推介 给 更 多 人 详情 网页链 接 天目 新闻 的 微博 视频,潮视频,m,true,3,50,29849,416,77万,0,2022/03/25,19:25:00,0,1,2
https://m.weibo.cn/detail/4751007337418382,5336531526,杭州亚运会 右下 角笑 死,-派巨星-,m,false,-1,0,651,92,29,4,2022/03/25,20:38:01,0,0,0
https://m.weibo.cn/detail/4751188274710945,1850250977,杭州 人民 的 期盼 亚运会 杭州亚运会 杭州,云中摄影,m,false,220,0,5616,2570,3075,26,2022/03/26,08:37:00,0,1,0
https://m.weibo.cn/detail/4751195878984119,7246995857,168 樊振东 杭州 2022 亚运会 杭州亚运会,樊振东的高质量球迷,f,true,0,0,2635,428,79,0,2022/03/26,09:07:13,0,0,1
https://m.weibo.cn/detail/4751243031876390,2384228240,当 好 东道主 喜迎 亚运会 寻找 杭州 亚运 绿 元素 富阳 水上 运动 中心 可 将 雨水 回收 利用 杭州网 的 微博 视频 杭州亚运会 期间 富阳 水上 运动 中心 将 举办 赛艇 皮划艇 静水 皮划艇 激流 回旋 三 大 赛事 中心 两万 平方米 的 的 屋顶 花园 在 亚运会 时 将 是 运动员 们 的 热身 场地 花园 的 下面 藏 着 一 套 雨水 回收 系统 网页链 接 3000 余 幅 幽默 画 为 亚运 打CALL2022 杭州 滨江 首 届 国际 体育 幽默 画展 首展 开启 3000 余 幅 幽默 画 为 亚运 打CALL2022 杭州 滨江 首 届 国际 体育 幽默 画展 首展 开启 亚运 水质 如何 保障 杭州 这个 聪明 的 实验室 告诉 你 亚运 水质 如何 保障 杭州 这个 聪明 的 实验室 告诉 你 亚运 新景观 双环屏 激光 投影 焕新 后 的 黄龙 体育 中心 体育场 真 的 超酷 亚运 新景观 双环屏 激光 投影 焕新 后 的 黄龙 体育 中心 体育场 真 的 超酷,滨江新闻网,m,true,1,0,26442,257,2082,39,2022/03/26,12:14:35,1,0,0
https://m.weibo.cn/detail/4751242716777734,1036713140,当 好 东道主 喜迎 亚运会 寻找 杭州 亚运 绿 元素 富阳 水上 运动 中心 可 将 雨水 回收 利用 杭州亚运会 期间 富阳 水上 运动 中心 将 举办 赛艇 皮划艇 静水 皮划艇 激流 回旋 三 大 赛事 中心 两万 平方米 的 的 屋顶 花园 在 亚运会 时 将 是 运动员 们 的 热身 场地 花园 的 下面 藏 着 一 套 雨水 回收 系统 网页链 接 3000 余 幅 幽默 画 为 亚运 打CALL2022 杭州 滨江 首 届 国际 体育 幽默 画展 首展 开启 3000 余 幅 幽默 画 为 亚运 打CALL2022 杭州 滨江 首 届 国际 体育 幽默 画展 首展 开启 亚运 水质 如何 保障 杭州 这个 聪明 的 实验室 告诉 你 亚运 水质 如何 保障 杭州 这个 聪明 的 实验室 告诉 你 亚运 新景观 双环屏 激光 投影 焕新 后 的 黄龙 体育 中心 体育场 真 的 超酷 亚运 新景观 双环屏 激光 投影 焕新 后 的 黄龙 体育 中心 体育场 真 的 超酷 杭州网 的 微博 视频,杭州网,f,true,3,50,181441,506,200.3万,48,2022/03/26,12:13:20,0,0,2
https://m.weibo.cn/detail/4751241625734208,2673596451,炫酷 杭州 奥体 中心 体育场 长 这样 杭州市 奥体 中心 主体 育场 是 全国 第三 大 体育场馆 其 外形 似 莲花 造型 动感 飘逸 由 28 片 大 花瓣 和 27 片 小 花瓣 组成 造型 灵感 来 源于 古老 丝绸 纹理 与 编织 体系 建筑 体态 源于 钱塘水 的 动态 一片片 简洁 的 花瓣 单元 就 像 一 朵 美丽 的 莲花 绽放 于 钱塘江畔 作为 杭州亚运会 的 主 体育场 开 闭幕式 和 众多 田径 项目 将 在 此 举办 中国 蓝 新闻 中国 蓝 新闻 的 微博 视频,南昌进贤发布,m,true,1,0,102442,1426,12.6万,46,2022/03/26,12:09:00,0,0,1
https://m.weibo.cn/detail/4751255169666968,6009860458,杭州亚运会 3月 23日 记者 探营 位于 杭州 师范大学 仓前 校区 的 杭州亚运会 橄榄球场 满身 高 科技 迎 亚运亚 运 在 身边 视频 廉笑尘 杭州 日报 的 微博 视频,爱笑的麦克风,f,false,-1,0,8146,453,279,4,2022/03/26,13:02:49,0,1,0
https://m.weibo.cn/detail/4751403522982503,6977431305,杭州亚运会 168 天 后 我们 的 主场,百川冷宜凝,f,true,0,0,1802,1653,267,9,2022/03/26,22:52:18,0,0,0
https://m.weibo.cn/detail/4751568040362952,2255120327,kk Oma 成为 杭州亚运会 韩国 电竞LOL队 的 主教练 本届 杭州亚运会 首次 将 电竞 项目 正式 纳入 比赛 亚 组委 官方 设定 了 英雄 联盟 王者 荣耀 亚运版 和平精英 亚运版 炉石 传说 刀塔2 梦 三 国 2 街 霸5 和 FIFAOnline 4 等 8 个 项目 将 诞生 24 枚 奖牌 杭州亚运会 杭州亚运会 电竞 项目 公布,电竞先知seer,f,true,0,0,49505,650,134.9万,40,2022/03/27,09:46:03,0,2,10
https://m.weibo.cn/detail/4751586683522905,5186000071,我们 的 亚运会 一 萌娃 手绘 迎亚 运扮靓 盛会 氛围 浓 3月 24日 上午 西湖区 翠苑 一 幼 富城 园区 的 老师 们 和 12 名 大班 的 小朋友 拿 着 画笔 描绘 亚运 元素 让 校门口 的 游步道 变 得 更加 活力 活动 以 庆隆桥 为 起点 古翠路桥 为 终点 每间 隔 50 米 进行 绘画 活动 现场 老师 们 用 蜡笔 先 勾勒 出 亚运元素 的 底稿 接着 萌娃 们 拿 起 手中 的 画笔 或 蹲 或 跪 地 在 地面 上 绘画 用 画笔 向 亚运 献礼 亚运会 会徽 琮琮 莲莲 宸宸 以及 亚残运会 吉祥物 飞飞 呈现 在 游步道 上 色彩 鲜艳 童真 可爱 随着 亚运会 的 临近 翠苑 街道 的 迎 亚运 氛围 也 愈发 浓厚 截至 目前 已 完成 8 处 主题 墙绘 面积 达 700 平方米 其 中文 一路段 的 墙绘 结合 了 宋韵 文化 及 文明 新风 将 亚运 健儿 的 拼搏 精神 与 文 一路 百年树人 的 文人 情怀 相 契合 扮靓 辖区 路面 形象 杭州亚运会 我们 准备 好 了,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/03/27,11:00:08,13,5,8
